x,y,z,r00,r11,r01_real,r01_imag
0.491,0.744,0.074,0.06375860588848929,0.9362413941115107,-0.013254417402773198,-0.2372769264929089
0.854,0.434,0.293,0.29622763340894664,0.7037723665910532,0.3445572386053279,0.06622945983454379
0.959,0.529,0.392,0.41383558962611783,0.5861644103738821,0.46197036100460004,0.002443393887227947
0.453,0.548,0.087,0.09097095640395486,0.9090290435960452,-0.03665666872722545,-0.04385832200899466
0.145,0.569,0.288,0.3024029593522499,0.6975970406477502,-0.33946815241923534,-0.07284014715807953
0.574,0.783,0.248,0.258663828765384,0.741336171234616,0.07322560020433869,-0.2792103780667727
0.702,0.516,0.118,0.12713566047261715,0.8728643395273828,0.21916131391098814,-0.0224480263291082
0.554,0.404,0.421,0.39611887391425005,0.6038811260857498,0.06778518132927598,0.09630705144044362
0.568,0.284,0.323,0.331622131099972,0.6683778689000281,0.07096990199429143,0.2208619120138398
0.586,0.836,0.243,0.2263571565928595,0.7736428434071405,0.08081999984984246,-0.34340488964374744
0.779,0.708,0.234,0.2446682294122987,0.7553317705877014,0.29182518677579944,-0.20542374749810802
0.54,0.662,0.071,0.08089934877020998,0.9191006512297901,0.03740222417424944,-0.2123813523801247
0.905,0.375,0.258,0.2704146630563288,0.7295853369436713,0.40051115934171894,0.1244268609803576
0.54,0.381,0.494,0.5006499593216356,0.49935004067836425,0.015377319454873192,0.12068328699657697
0.258,0.648,0.798,0.8088793497546505,0.19112065024534955,-0.25874121209433626,-0.13460706038259435
0.211,0.466,0.232,0.21278865177946002,0.7872113482205401,-0.28236896248018595,0.016470357337783927
0.55,0.229,0.361,0.3832563192124478,0.6167436807875523,0.051567855472655355,0.254951660416018
0.787,0.664,0.192,0.16981000665067295,0.830189993349327,0.2762305629253684,-0.16547856736310088
0.054,0.378,0.39,0.39782329322425714,0.6021767067757429,-0.4337877116344513,0.09517497137432186
0.469,0.395,0.813,0.8162856502403647,0.18371434975963521,-0.02074844438866397,0.09514582861884582
0.552,0.445,0.014,0.013053295073825383,0.9869467049261746,0.05721333365051834,0.03760900932901625
0.76,0.564,0.676,0.6739075150046379,0.3260924849953622,0.24381454429164345,-0.06488422595664485
0.781,0.482,0.633,0.6203852434484128,0.37961475655158705,0.2675051471518228,0.0068229801512115365
0.682,0.749,0.531,0.5489063558452434,0.4510936441547565,0.18122991615851697,-0.2520842811905265
0.421,0.567,0.332,0.3440072673359319,0.655992732664068,-0.05370204942425421,-0.07550979536157632
0.476,0.342,0.03,0.03397974282368139,0.9660202571763187,-0.03604378398960247,0.14751821703300005
0.158,0.367,0.26,0.23017212140721216,0.7698278785927879,-0.3540811083211479,0.1461491659717775
0.319,0.544,0.103,0.10512228816799282,0.8948777118320071,-0.15212839312861498,-0.02833158733321811
0.133,0.234,0.356,0.3323556657899604,0.6676443342100395,-0.3741927386058639,0.25763305755005944
0.875,0.231,0.397,0.38737887460469383,0.6126211253953062,0.3916848021419698,0.2733539750805979
0.887,0.319,0.342,0.34429676533347425,0.6557032346665258,0.3912460673114386,0.16019365390616958
0.65,0.737,0.102,0.10743343435729281,0.8925665656427072,0.15584238303499637,-0.24076154552519002
0.371,0.946,0.426,0.4344981454910842,0.5655018545089159,-0.13360074683826553,-0.4440291884613232
0.388,0.571,0.018,0.0254945410353038,0.9745054589646963,-0.1216404003471882,-0.04881723977546734
0.394,0.788,0.198,0.19933141912409746,0.8006685808759024,-0.11080820713619911,-0.2882123391146707
0.637,0.691,0.131,0.13886918959671238,0.8611308104032876,0.1421649133887198,-0.16978969368983507
0.436,0.73,0.419,0.42677886856294145,0.5732211314370586,-0.04631052176168982,-0.22927145397412788
0.824,0.187,0.702,0.715953253390929,0.2840467466090709,0.3254694332203722,0.2965998591376696
0.426,0.758,0.368,0.36995178704105536,0.6300482129589446,-0.07485386051118167,-0.2670257119003159
0.662,0.184,0.791,0.7893687540205158,0.21063124597948435,0.1697238211333441,0.3227179325075589
0.77,0.086,0.41,0.4106042143721931,0.5893957856278068,0.26404843101541536,0.41249796685258217
0.476,0.368,0.197,0.2127094920317777,0.7872905079682224,-0.025202455722992886,0.12685883641161516
0.44,0.555,0.002,0.008381861905065683,0.9916181380949343,-0.0377024519540335,-0.06833966307277423
0.307,0.398,0.212,0.22951697436928034,0.7704830256307197,-0.22051299858535317,0.10603014905514555
0.727,0.348,0.317,0.32911564468467863,0.6708843553153212,0.22663959669884168,0.14960471899663366
0.741,0.556,0.684,0.6678416453141991,0.3321583546858009,0.27421898220974805,-0.02211902217714361
0.443,0.478,0.129,0.11957859751113588,0.8804214024888641,-0.0531716900169638,0.017579677615605666
0.366,0.399,0.215,0.2356207197325424,0.7643792802674576,-0.16192957113786605,0.10497655880687842
0.154,0.611,0.398,0.40565978027754074,0.5943402197224593,-0.36022420752387935,-0.12150790733502992
0.321,0.204,0.53,0.5639867344918705,0.43601326550812947,-0.1564476893709087,0.2759167129762336
0.317,0.507,0.608,0.5977449638270942,0.40225503617290576,-0.2051421037309594,-0.006408742507974839
0.523,0.078,0.306,0.29545403738238607,0.704545962617614,0.042274039586344896,0.4286887315499936
0.145,0.645,0.726,0.7170943989298576,0.2829056010701424,-0.36207073035053416,-0.14733831076636295
0.796,0.3,0.244,0.23271379545422263,0.7672862045457772,0.27402943372149385,0.2234070190855689
0.527,0.019,0.392,0.3915209923824502,0.6084790076175498,0.018955249478256924,0.4873878478110404
0.734,0.62,0.228,0.2311068067025387,0.7688931932974613,0.22910799450582472,-0.11453919705697285
0.599,0.109,0.315,0.305048959097902,0.6949510409020981,0.08952730675346299,0.38842054032250045
0.118,0.762,0.443,0.44136265113042805,0.5586373488695718,-0.37752244200013474,-0.26029107429615844
0.885,0.566,0.197,0.20155908191085914,0.7984409180891409,0.3795262425602006,-0.05823537402834979
0.484,0.205,0.749,0.7527360459004818,0.24726395409951804,-0.04250994079308866,0.3011730158337451
0.801,0.39,0.171,0.18123492129892926,0.8187650787010706,0.3044316748727081,0.11685303178443575
0.776,0.316,0.349,0.33957069747018787,0.6604293025298121,0.3031146758500813,0.17879788702554605
0.469,0.794,0.852,0.8592414435909983,0.14075855640900165,-0.01857116120430624,-0.2740962235635149
0.684,0.455,0.072,0.06896213339387912,0.9310378666061209,0.20066610667339044,0.04432828065448826
0.632,0.55,0.374,0.39294380432579606,0.607056195674204,0.12277124131568963,-0.06382619299450396
0.18,0.288,0.379,0.3647329824330789,0.6352670175669212,-0.31600060538624497,0.22049276863897513
0.91,0.248,0.524,0.5207834495060828,0.47921655049391726,0.4109714986202201,0.24920809628559423
0.565,0.506,0.012,0.012696621026944958,0.9873033789730551,0.050721635567154054,-0.00014412463099808975
0.492,0.663,0.068,0.055655636283584005,0.9443443637164161,-0.0011213530991302431,-0.16630242824365155
0.535,0.887,0.442,0.4468664892709849,0.5531335107290152,0.03968915436426206,-0.37859353966860626
0.391,0.847,0.256,0.2838776034480937,0.7161223965519062,-0.10056104705656589,-0.35379616959271415
0.508,0.528,0.027,0.025469946799379188,0.9745300532006209,0.005525117443157739,-0.042000070179078926
0.478,0.424,0.292,0.30127930546370574,0.6987206945362944,-0.04303190746918647,0.04744496988622029
0.638,0.673,0.058,0.06137449247041429,0.9386255075295856,0.10740817559586302,-0.15616525939641296
0.622,0.376,0.065,0.07145680995405274,0.9285431900459473,0.1373873320607781,0.13907085641519987
0.15,0.617,0.586,0.5940411022301575,0.40595889776984245,-0.34516520733976896,-0.11791457509289509
0.551,0.34,0.108,0.1045522628470635,0.8954477371529366,0.07290636183437522,0.1581260805790211
0.616,0.662,0.594,0.6034449155082087,0.39655508449179133,0.11801598825716059,-0.1519656365258589
0.851,0.742,0.347,0.3481638478533914,0.6518361521466087,0.3509649980777204,-0.22172421574315723
0.565,0.5,0.064,0.06529267981442405,0.9347073201855759,0.05392654320635866,-0.0014849492805417066
0.782,0.688,0.242,0.25187114992567605,0.748128850074324,0.27492729733511834,-0.18085609837047428
0.448,0.562,0.109,0.10505178138094091,0.8949482186190592,-0.07066220417297733,-0.03669221800353026
0.798,0.464,0.761,0.7802178474959462,0.2197821525040536,0.30146348549656293,0.04146334092230898
0.377,0.67,0.261,0.25716596834683053,0.7428340316531694,-0.1400684966242109,-0.17286865633233828
0.328,0.504,0.208,0.19382308731822226,0.8061769126817777,-0.1763247333445256,0.006759299178939295
0.184,0.691,0.419,0.4221649783719516,0.5778350216280482,-0.3117070181178629,-0.19869015467617682
0.609,0.318,0.9,0.9064755102407437,0.09352448975925633,0.10421526489659767,0.21937735645525
0.561,0.447,0.198,0.18910444654255362,0.8108955534574463,0.07782109673099208,0.04273093567869588
0.249,0.481,0.082,0.07718304067967649,0.9228169593203235,-0.23965830194238524,0.01777226149270016
0.305,0.233,0.174,0.1836212223194419,0.816378777680558,-0.19272997962617824,0.28855479415227125
0.421,0.853,0.295,0.321196467544893,0.6788035324551069,-0.06707518425557017,-0.3430923510814074
0.734,0.534,0.112,0.11719281362905677,0.8828071863709431,0.23431379292222035,-0.051901527720341505
0.466,0.626,0.069,0.05491351957984308,0.9450864804201569,-0.021773727140103446,-0.11881153744005533
0.231,0.815,0.319,0.31885646572833426,0.6811435342716657,-0.28032204110557174,-0.31493742596945634
0.661,0.448,0.05,0.049369294439714086,0.950630705560286,0.15809329250649562,0.043154491679970354
0.682,0.671,0.864,0.8721158057922536,0.12788419420774635,0.17830661248793608,-0.18359904228435783
0.332,0.424,0.644,0.6316758303272564,0.36832416967274356,-0.1548660419263512,0.07281609402319544
0.317,0.383,0.14,0.15155153937731533,0.8484484606226846,-0.19641626785216115,0.10091942093400529
0.365,0.359,0.682,0.6798908866334936,0.32010911336650644,-0.0995479917047311,0.15054761804046526
0.336,0.32,0.142,0.14718765228413272,0.8528123477158674,-0.1851959595394252,0.17269540389911106
0.54,0.615,0.152,0.1428835767987874,0.8571164232012125,0.0592809012067034,-0.11693937691746292
0.639,0.407,0.171,0.1663600442381459,0.833639955761854,0.13673991599824445,0.1227897430156348
0.811,0.202,0.588,0.6006092929366472,0.3993907070633527,0.3138848922571134,0.29487668105897263
0.686,0.601,0.043,0.04938381851406684,0.9506161814859333,0.16576339123196704,-0.09156936505917732
0.229,0.83,0.621,0.6196344178399706,0.38036558216002947,-0.2634005131058585,-0.33458605471228337
0.645,0.374,0.291,0.29341905566690724,0.7065809443330928,0.13468538572345995,0.14148525576605137
0.283,0.527,0.189,0.18523923667046416,0.8147607633295358,-0.18933378968084555,-0.004545493482384359
0.321,0.424,0.042,0.049678500998827556,0.9503214990011725,-0.2054857313056847,0.05901791631197011
0.636,0.844,0.765,0.7482351427142319,0.25176485728576825,0.14227557245820002,-0.34707835036907414
0.15,0.728,0.527,0.5147136883083988,0.485286311691601,-0.3587186750191266,-0.2248514956675916
0.212,0.772,0.695,0.7051137240981797,0.2948862759018203,-0.27732449086898586,-0.29097981101176573
0.536,0.428,0.199,0.18826228739396406,0.8117377126060359,0.013180439495913965,0.06554404102039796
0.177,0.2,0.463,0.45414778671902967,0.5458522132809703,-0.2941921697650797,0.30419405493533425
0.103,0.685,0.314,0.3234604315543803,0.6765395684456197,-0.38957338997389357,-0.1835356977392391
0.302,0.196,0.442,0.4313009872931916,0.5686990127068084,-0.19445573868140567,0.30651785450672786
0.599,0.926,0.579,0.5845237337102708,0.41547626628972917,0.09504111560049885,-0.42742309147398505
0.674,0.265,0.141,0.12362262996018274,0.8763773700398172,0.1701413920664119,0.24266695717000078
0.803,0.348,0.667,0.6708449427943278,0.3291550572056722,0.2841762315961672,0.14520938629747288
0.211,0.478,0.09,0.09997346616724556,0.9000265338327545,-0.2902866616283629,0.016751435474803695
0.538,0.447,0.396,0.40272940600761,0.5972705939923901,0.027035729849908322,0.03255348004429286
0.683,0.074,0.559,0.5585399242953953,0.44146007570460477,0.17698324054581518,0.4277444369283148
0.119,0.39,0.288,0.2837274248991282,0.7162725751008717,-0.37968555753211397,0.12940514203443187
0.295,0.374,0.602,0.6093006881225986,0.3906993118774014,-0.20755902931229697,0.12668636766788274
0.397,0.4,0.923,0.9298887109483011,0.070111289051699,-0.09091766816102333,0.10513282317282012
0.332,0.612,0.095,0.09972306875830919,0.900276931241691,-0.16943610772237172,-0.12146970325665864
0.823,0.554,0.287,0.2799360330915449,0.7200639669084551,0.33927416836626223,-0.05745785919201588
0.544,0.693,0.302,0.3135897571734397,0.6864102428265603,0.04835327506912886,-0.17094197748450726
0.411,0.204,0.116,0.1258381336881478,0.8741618663118521,-0.11530165739200375,0.2902529516097253
0.987,0.412,0.38,0.41547158961306824,0.5845284103869317,0.48184297867471787,0.08462884831215611
0.558,0.336,0.294,0.28012692171721904,0.7198730782827809,0.08004601981118746,0.1530185942650046
0.378,0.655,0.486,0.4448288558745676,0.5551711441254324,-0.14119551708402506,-0.14304277257471615
0.498,0.474,0.895,0.88452755055438,0.11547244944562013,-0.004601652549996016,0.010118632341428043
0.468,0.506,0.045,0.04407007018713218,0.9559299298128678,-0.05739291371018208,-0.025073705239235647
0.652,0.406,0.489,0.4659217707933846,0.5340782292066155,0.14344731495579605,0.08633790387017125
0.094,0.318,0.514,0.5049471803914246,0.49505281960857545,-0.4045623206757504,0.18085468513566513
0.505,0.504,0.003,0.002082120946981515,0.9979178790530185,0.015551264540318679,-0.010129131114606489
0.678,0.585,0.687,0.6864896730830887,0.31351032691691133,0.19773294929315435,-0.06317165383125646
0.6,0.68,0.07,0.06897002355831175,0.9310299764416882,0.13682985800915154,-0.16288759470271644
0.485,0.715,0.213,0.21932793122334024,0.78067206877666,-0.021871110807351848,-0.20878938977135925
0.582,0.377,0.647,0.627249973040492,0.37275002695950793,0.07766860602362682,0.1248125269883735
0.678,0.507,0.027,0.02541446824418625,0.9745855317558136,0.13320452077001743,0.021960846891754877
0.629,0.538,0.146,0.17655212879450072,0.8234478712054993,0.135081423660012,-0.0572506419682617
0.651,0.378,0.273,0.2623707206578013,0.7376292793421987,0.15953016609680892,0.13122861549029996
0.441,0.762,0.101,0.10468607901910125,0.8953139209808987,-0.057908501372337204,-0.24774176667150558
0.347,0.654,0.103,0.11685785829182678,0.8831421417081732,-0.19413606912976283,-0.17582879795977344
0.314,0.519,0.252,0.24429407027251016,0.75570592972749,-0.19929117705239177,0.0077394241013265894
0.409,0.543,0.014,0.013617399019545751,0.9863826009804544,-0.09746067865943273,-0.014555390206405961
0.333,0.289,0.289,0.2948493200592059,0.7051506799407941,-0.17694434840754433,0.18966658642612555
0.746,0.551,0.828,0.8248794020212864,0.17512059797871354,0.2572536628912179,-0.02470866462397892
0.827,0.62,0.157,0.1497904001655253,0.8502095998344746,0.31806234953862805,-0.11660166930891566
0.449,0.346,0.13,0.13493978325825068,0.8650602167417494,-0.056725563890189776,0.13070162434885454
0.431,0.15,0.83,0.8317742428129531,0.16822575718704705,-0.03039697251339868,0.3520168221784707
0.652,0.366,0.054,0.052577468925606746,0.9474225310743932,0.17425758942248432,0.12098666632935567
0.235,0.818,0.5,0.4815107746005433,0.5184892253994565,-0.27847505991970223,-0.3291864909575457
0.707,0.787,0.186,0.1830835493635693,0.8169164506364308,0.18811167025357353,-0.29911962406155307
0.189,0.173,0.457,0.4422182826899457,0.5577817173100544,-0.3025431706373091,0.3287535077340758
0.605,0.341,0.09,0.09043605549824991,0.90956394450175,0.1250285596826045,0.13159963262798138
0.461,0.66,0.293,0.2930691338076329,0.7069308661923671,-0.020427269343274518,-0.16647425265215124
0.537,0.536,0.013,0.010920188464778217,0.9890798115352217,0.023724267652020615,-0.05030642665822759
0.306,0.761,0.142,0.14473263896401317,0.8552673610359869,-0.18871720569294587,-0.2566126322438794
0.414,0.579,0.522,0.518323648360921,0.481676351639079,-0.07708235918370099,-0.08166433636750955
0.312,0.503,0.12,0.1180204624595251,0.8819795375404749,-0.18794048394725094,0.023332380094809983
0.62,0.087,0.62,0.6325892991056383,0.3674107008943616,0.10804072338434333,0.4019220443458973
0.535,0.527,0.234,0.2322328379128857,0.7677671620871144,0.04039656296657944,-0.034885275357809026
0.418,0.677,0.682,0.6735506274857358,0.32644937251426415,-0.09400165535790468,-0.1858128453060507
0.338,0.425,0.639,0.6390222215964205,0.36097777840357953,-0.16031260815948623,0.10319028498282384
0.459,0.343,0.093,0.08418383039569642,0.9158161696043036,-0.03075730585936257,0.1500041298124078
0.43,0.509,0.126,0.11662558485177417,0.8833744151482259,-0.11247850573319534,-0.005318693388249631
0.561,0.609,0.11,0.10226802365812127,0.8977319763418787,0.0692689524816577,-0.11390244690017357
0.255,0.683,0.415,0.41659994712939896,0.5834000528706011,-0.257824960072177,-0.18958376599232524
0.333,0.192,0.436,0.455398930618963,0.544601069381037,-0.1900152149758304,0.28633483456914605
0.332,0.44,0.185,0.17321491924231724,0.8267850807576826,-0.1843145985755106,0.0877420475566201
0.105,0.405,0.324,0.32510593691313816,0.6748940630868618,-0.3951356917644916,0.058699381649097174
0.337,0.429,0.067,0.0697014420057587,0.9302985579942414,-0.1588999805264041,0.0758575111708238
0.524,0.886,0.582,0.5671189451957613,0.4328810548042388,0.02153308292067646,-0.3964088275156075
0.765,0.129,0.572,0.567062764861063,0.43293723513893695,0.2871938447848904,0.3697501990541925
0.538,0.527,0.207,0.21472628408155792,0.7852737159184422,0.032844853502408324,-0.009908960974689459
0.599,0.618,0.122,0.1180075524452548,0.8819924475547452,0.099774759469955,-0.12335341016197668
0.543,0.075,0.43,0.4339451420575034,0.5660548579424965,0.052262840166118214,0.43244806657732027
0.152,0.389,0.163,0.15895732265987575,0.8410426773401242,-0.33186939062222437,0.12236303146969396
0.238,0.114,0.44,0.42082460855845416,0.5791753914415458,-0.25754815873319825,0.3870003833810183
0.33,0.497,0.451,0.4629908543674004,0.5370091456325997,-0.14141671871620634,0.014034579658863348
0.507,0.201,0.361,0.37505364144234565,0.6249463585576545,-0.011932288555143604,0.29388647671341317
0.766,0.443,0.592,0.6144418054672947,0.3855581945327054,0.2786101367601812,0.053718505350624224
0.818,0.823,0.64,0.6085131671536935,0.3914868328463065,0.3235636392249167,-0.2900041082794412
0.508,0.429,0.023,0.018231032047710125,0.9817689679522899,0.0027631976160422153,0.050078564492264555
0.749,0.185,0.622,0.6113327506811518,0.3886672493188481,0.26801246838080633,0.32579206447403514
0.637,0.329,0.766,0.794115304221406,0.2058846957785941,0.13268855085499856,0.1581175406035925
0.839,0.409,0.176,0.1767213597943272,0.8232786402056727,0.33523938601448366,0.095587810709667
0.597,0.535,0.031,0.024719116907327865,0.9752808830926721,0.09107810701986488,-0.027481398541352946
0.555,0.846,0.39,0.4012045338689929,0.5987954661310071,0.055015705218335056,-0.3570488681334839
0.427,0.298,0.229,0.23120969699298957,0.7687903030070103,-0.08593535765464003,0.21250353716105347
0.408,0.36,0.035,0.04018821869932285,0.9598117813006772,-0.07996944487743302,0.12159788182421104
0.424,0.235,0.452,0.44369534977665676,0.5563046502233433,-0.08714388487932374,0.25420635966680505
0.05,0.662,0.657,0.6560329511803812,0.34396704881961887,-0.45101313615075495,-0.12599830598379147
0.423,0.5,0.021,0.028290067274046055,0.971709932725954,-0.07014401183979066,0.022334447843671144
0.554,0.485,0.003,0.0033535513854891542,0.9966464486145108,0.0398975351720407,0.03053101941015281
0.597,0.025,0.483,0.46628504017350947,0.5337149598264904,0.10092944552949577,0.47458752584755465
0.71,0.474,0.387,0.3926660962223092,0.6073339037776908,0.23927412942258616,0.00726382617903751
0.358,0.311,0.364,0.3646877987630134,0.6353122012369866,-0.1540400986468468,0.1669584221275806
0.093,0.246,0.67,0.661431738701712,0.338568261298288,-0.3946634185924612,0.2423446686642629
0.677,0.37,0.066,0.06158769049704547,0.9384123095029546,0.16727579497715775,0.12330888028514582
0.708,0.319,0.16,0.1543797998503236,0.8456202001496763,0.198991212613788,0.17756933013414353
0.574,0.334,0.247,0.24375138243710348,0.7562486175628965,0.08714386389707113,0.15457128023424638
0.238,0.48,0.224,0.21523670555853852,0.7847632944414615,-0.276155457842402,0.025478756848926688
0.633,0.27,0.216,0.20640608382569564,0.7935939161743044,0.14404741984608616,0.22603160998077582
0.315,0.4,0.067,0.06824182261568583,0.9317581773843141,-0.20093669101441683,0.10645932635092306
0.399,0.408,0.198,0.18577464672125138,0.8142253532787487,-0.1136948748208973,0.06809175809128255
0.709,0.159,0.24,0.24218787947476636,0.7578121205252336,0.21123789578708482,0.33192172026800404
0.231,0.824,0.459,0.4878068528538494,0.5121931471461507,-0.2650821026600288,-0.3381146614841835
0.62,0.72,0.263,0.2674646461527709,0.732535353847229,0.11854749186985165,-0.19509303543290543
0.788,0.154,0.663,0.6970598817963304,0.30294011820366945,0.3001234220183667,0.34237031370392496
0.574,0.212,0.795,0.794696486496706,0.20530351350329407,0.10025616509205405,0.27330237236862454
0.502,0.557,0.08,0.09940407003239328,0.9005959299676067,0.011125250211923059,-0.03513796398424223
0.752,0.287,0.816,0.7920556420616083,0.20794435793839186,0.26422074653257643,0.2065967628845563
0.851,0.424,0.199,0.20860862867058763,0.7913913713294123,0.36794965817317876,0.061286381140020614
0.702,0.45,0.22,0.23142447264669708,0.7685755273533028,0.20000714893522867,0.023186693437572205
0.513,0.666,0.057,0.058317682049032475,0.9416823179509676,0.012685074355291218,-0.18413627459755774
0.259,0.159,0.4,0.4309226268190261,0.5690773731809741,-0.2689958357881134,0.3371327008700025
0.449,0.415,0.054,0.06267657949929364,0.9373234205007064,-0.06314338926142614,0.08004051743504617
0.674,0.571,0.747,0.7494223619134057,0.25057763808659433,0.16792459665157186,-0.09448592187042223
0.27,0.815,0.488,0.4906049024902204,0.5093950975097797,-0.23455831293374418,-0.3051349086067782
0.158,0.369,0.724,0.7315059024983593,0.2684940975016408,-0.3361830273003581,0.12674584063240185
0.158,0.788,0.327,0.32278815444229647,0.6772118455577035,-0.3484207955390119,-0.29084017993008104
0.546,0.576,0.034,0.04045056359020277,0.9595494364097973,0.034850297367820686,-0.07137213364140785
0.547,0.268,0.074,0.09144915506259045,0.9085508449374096,0.009169440429484378,0.23036148322620703
0.668,0.708,0.626,0.6519015006372387,0.3480984993627612,0.17415034913809416,-0.19832338479295
0.508,0.412,0.07,0.06947998116361881,0.9305200188363811,0.0016513813644691683,0.1147698260192404
0.708,0.37,0.17,0.16299178916229717,0.8370082108377029,0.20641945685278426,0.14586855698683096
0.487,0.523,0.016,0.01584528391289597,0.984154716087104,-0.008134789112955279,-0.01732341248308659
0.813,0.503,0.228,0.21212911432848652,0.7878708856715135,0.30371689505322375,-0.0073555082108244
0.228,0.469,0.173,0.17942896045515305,0.820571039544847,-0.25659518395051195,0.04175024121501134
0.559,0.909,0.217,0.2215481823304855,0.7784518176695145,0.05475139962789674,-0.4053317490007877
0.654,0.784,0.173,0.1806151247001584,0.8193848752998415,0.1505609840701801,-0.29611167287003565
0.611,0.668,0.07,0.06429260486135453,0.9357073951386454,0.10048528873775811,-0.17228441006739995
0.6,0.903,0.263,0.24001668416062874,0.7599833158393713,0.069428644644461,-0.4093748209671791
0.922,0.497,0.614,0.6088499126610478,0.3911500873389522,0.43012574474902293,0.001500855665834631
0.274,0.907,0.516,0.5280589978300638,0.4719410021699362,-0.24940298310803174,-0.41726489446816456
0.549,0.383,0.12,0.1421212037443665,0.8578787962556335,0.05688826499849245,0.11019691058713861
0.135,0.823,0.521,0.525395651060858,0.474604348939142,-0.36216524640579717,-0.33946911715478184
0.649,0.224,0.717,0.7343736942554151,0.265626305744585,0.15533991001720543,0.2647276688213554
0.258,0.716,0.263,0.24803114112977115,0.7519688588702287,-0.24243998024513386,-0.2055304152773475
0.815,0.218,0.472,0.47875027421937877,0.5212497257806213,0.3034615251152921,0.288035810718677
0.609,0.739,0.369,0.3595991232619797,0.6404008767380204,0.11373197458050664,-0.22675662522115766
0.618,0.479,0.318,0.30164722503328006,0.6983527749667199,0.10412326406410612,0.018106733893799812
0.511,0.678,0.065,0.06172221538570856,0.9382777846142915,0.029883016770553838,-0.19423279331620988
0.546,0.665,0.567,0.5861813676811226,0.41381863231887744,0.031692861266803936,-0.1882080457432545
0.458,0.315,0.044,0.04292469789007927,0.9570753021099206,-0.05782135048230712,0.18003026537577807
0.478,0.541,0.0,0.0029465769139518424,0.997053423086048,-0.004078810301828338,-0.04613297840923928
0.467,0.562,0.002,0.006117802048498972,0.9938821979515011,-0.04460024814618353,-0.06188389566086649
0.282,0.743,0.44,0.4581536929996984,0.5418463070003017,-0.22582176760807368,-0.2353886374911689
0.524,0.429,0.038,0.04104536838795057,0.9589546316120494,0.003131573380855489,0.027295971337140453
0.835,0.495,0.206,0.2304798838466152,0.7695201161533849,0.3395769078900282,0.004462568969472222
0.279,0.557,0.133,0.13461599682598213,0.8653840031740179,-0.24251172160456613,-0.020797326739972175
0.292,0.719,0.258,0.26546356037471186,0.7345364396252881,-0.2047839990322579,-0.21658180318263243
0.148,0.768,0.503,0.47740743852827816,0.5225925614717217,-0.33834465868384966,-0.28597890922621816
0.259,0.433,0.104,0.12315380592023663,0.8768461940797634,-0.2340870099467017,0.052803000967290806
0.247,0.348,0.858,0.8867373459270544,0.1132626540729456,-0.24810934857549344,0.1641453175932316
0.588,0.466,0.106,0.10059798113475533,0.8994020188652447,0.0901212491886539,0.015866766304597775
0.386,0.318,0.042,0.03829592587121074,0.9617040741287892,-0.078686032316785,0.17383813831318812
0.423,0.626,0.125,0.13846608718651948,0.8615339128134806,-0.05769245775144137,-0.12244383360077188
0.471,0.478,0.183,0.17959413725718504,0.8204058627428149,-0.037014235108049624,0.01323821454057892
0.259,0.584,0.172,0.16935775488280805,0.830642245117192,-0.2321261837531916,-0.10022728143176186
0.465,0.407,0.035,0.043081303354487316,0.9569186966455128,-0.016651225940944897,0.07860581221850226
0.305,0.841,0.3,0.30521124261636734,0.6947887573836327,-0.18017982737142618,-0.32580147069077336
0.272,0.239,0.299,0.3068860034125416,0.6931139965874584,-0.2209504461975366,0.2858270205693655
0.759,0.213,0.39,0.38948880686758386,0.6105111931324161,0.24656863624767097,0.26328122607550886
0.727,0.333,0.515,0.532549852998378,0.467450147001622,0.21178345927616024,0.1873153293866726
0.62,0.214,0.668,0.6519269305285296,0.34807306947147043,0.1209577992820126,0.27585655454640184
0.197,0.442,0.304,0.3348153042835271,0.6651846957164729,-0.3171053639650911,0.06062983177100648
0.203,0.652,0.272,0.2888554421565513,0.7111445578434487,-0.28826541547189777,-0.16854593042580368
0.598,0.453,0.719,0.7475788700327072,0.2524211299672928,0.1059604377377763,0.05682312128535041
0.881,0.384,0.472,0.44644163009590887,0.553558369904091,0.3756076437107736,0.1123703702546212
0.437,0.328,0.044,0.056497968836085426,0.9435020311639144,-0.06207900356637303,0.16601932945400372
0.799,0.366,0.74,0.7388564593081464,0.26114354069185364,0.3044542386507052,0.12379635369658637
0.497,0.595,0.058,0.053950087412294914,0.9460499125877051,0.014760715828896641,-0.0865944208238409
0.622,0.545,0.312,0.32590027419354295,0.6740997258064569,0.07648346041558114,-0.06140121163177376
0.32,0.928,0.511,0.5103619890945152,0.4896380109054847,-0.16350267265246687,-0.43298065645438344
0.558,0.751,0.139,0.13421408037203011,0.8657859196279698,0.06908692380333471,-0.24436952265843262
0.745,0.467,0.236,0.22444465641470362,0.7755553435852964,0.23121946617400183,0.008553817876807231
0.091,0.739,0.428,0.4309271660634546,0.5690728339365453,-0.40183451537216114,-0.21015359096100517
0.414,0.347,0.117,0.11578579122763986,0.8842142087723601,-0.0869869155474578,0.14112560658065654
0.595,0.551,0.587,0.5978637579472255,0.4021362420527746,0.08347957961667214,-0.04272246839539593
0.079,0.7,0.469,0.42618638465992104,0.5738136153400789,-0.4312696025711681,-0.18874080483102457
0.337,0.488,0.649,0.6454795035988241,0.35452049640117583,-0.13424987933279273,0.01798389467770097
0.452,0.527,0.031,0.024675618423958427,0.9753243815760416,-0.03164196902082033,-0.047649312874828195
